hcp_id,month,market_trx,our_trx
HCP00668,2025-04,33,8
HCP00668,2025-05,44,14
HCP00668,2025-06,32,11
HCP00669,2024-01,23,8
HCP00669,2024-02,20,2
HCP00669,2024-03,26,0
HCP00669,2024-04,19,9
HCP00669,2024-05,27,5
HCP00669,2024-06,20,2
HCP00669,2024-07,18,2
HCP00669,2024-08,23,6
HCP00669,2024-09,18,3
HCP00669,2024-10,19,3
HCP00669,2024-11,20,8
HCP00669,2024-12,27,9
HCP00669,2025-01,23,6
HCP00669,2025-02,26,14
HCP00669,2025-03,27,8
HCP00669,2025-04,21,8
HCP00669,2025-05,19,6
HCP00669,2025-06,22,10
HCP00670,2024-01,93,44
HCP00670,2024-02,115,62
HCP00670,2024-03,126,77
HCP00670,2024-04,60,34
HCP00670,2024-05,109,59
HCP00670,2024-06,111,59
HCP00670,2024-07,75,32
HCP00670,2024-08,73,36
HCP00670,2024-09,113,56
HCP00670,2024-10,103,60
HCP00670,2024-11,109,62
HCP00670,2024-12,108,57
HCP00670,2025-01,102,54
HCP00670,2025-02,114,60
HCP00670,2025-03,96,60
HCP00670,2025-04,93,47
HCP00670,2025-05,83,50
HCP00670,2025-06,85,47
HCP00671,2024-01,79,31
HCP00671,2024-02,103,50
HCP00671,2024-03,92,36
HCP00671,2024-04,60,23
HCP00671,2024-05,94,36
HCP00671,2024-06,88,35
HCP00671,2024-07,84,35
HCP00671,2024-08,86,42
HCP00671,2024-09,71,26
HCP00671,2024-10,78,30
HCP00671,2024-11,79,35
HCP00671,2024-12,97,41
HCP00671,2025-01,76,30
HCP00671,2025-02,69,35
HCP00671,2025-03,87,37
HCP00671,2025-04,96,50
HCP00671,2025-05,85,46
HCP00671,2025-06,98,38
HCP00672,2024-01,23,10
HCP00672,2024-02,29,13
HCP00672,2024-03,25,8
HCP00672,2024-04,42,16
HCP00672,2024-05,27,9
HCP00672,2024-06,34,7
HCP00672,2024-07,24,8
HCP00672,2024-08,40,13
HCP00672,2024-09,23,6
HCP00672,2024-10,32,9
HCP00672,2024-11,33,9
HCP00672,2024-12,18,3
HCP00672,2025-01,26,5
HCP00672,2025-02,22,4
HCP00672,2025-03,34,5
HCP00672,2025-04,30,3
HCP00672,2025-05,34,9
HCP00672,2025-06,26,5
HCP00673,2024-01,48,4
HCP00673,2024-02,42,7
HCP00673,2024-03,59,9
HCP00673,2024-04,69,18
HCP00673,2024-05,52,10
HCP00673,2024-06,57,14
HCP00673,2024-07,51,7
HCP00673,2024-08,60,18
HCP00673,2024-09,44,12
HCP00673,2024-10,60,7
HCP00673,2024-11,48,12
HCP00673,2024-12,44,10
HCP00673,2025-01,51,13
HCP00673,2025-02,55,18
HCP00673,2025-03,66,19
HCP00673,2025-04,51,24
HCP00673,2025-05,44,12
HCP00673,2025-06,41,13
HCP00674,2024-01,39,11
HCP00674,2024-02,33,14
HCP00674,2024-03,31,12
HCP00674,2024-04,40,9
HCP00674,2024-05,48,18
HCP00674,2024-06,40,12
HCP00674,2024-07,41,13
HCP00674,2024-08,32,12
HCP00674,2024-09,40,21
HCP00674,2024-10,47,21
HCP00674,2024-11,40,13
HCP00674,2024-12,30,16
HCP00674,2025-01,30,11
HCP00674,2025-02,37,9
HCP00674,2025-03,41,14
HCP00674,2025-04,34,13
HCP00674,2025-05,39,8
HCP00674,2025-06,37,17
HCP00675,2024-01,17,4
HCP00675,2024-02,15,1
HCP00675,2024-03,15,3
HCP00675,2024-04,21,0
HCP00675,2024-05,20,5
HCP00675,2024-06,22,3
HCP00675,2024-07,19,7
HCP00675,2024-08,15,3
HCP00675,2024-09,16,5
HCP00675,2024-10,16,3
HCP00675,2024-11,20,4
HCP00675,2024-12,20,6
HCP00675,2025-01,22,6
HCP00675,2025-02,20,6
HCP00675,2025-03,15,3
HCP00675,2025-04,17,0
HCP00675,2025-05,21,12
HCP00675,2025-06,20,7
HCP00676,2024-01,13,1
HCP00676,2024-02,13,1
HCP00676,2024-03,17,1
HCP00676,2024-04,14,1
HCP00676,2024-05,12,2
HCP00676,2024-06,15,0
HCP00676,2024-07,10,0
HCP00676,2024-08,13,2
HCP00676,2024-09,11,2
HCP00676,2024-10,13,2
HCP00676,2024-11,16,0
HCP00676,2024-12,12,6
HCP00676,2025-01,13,2
HCP00676,2025-02,10,1
HCP00676,2025-03,13,1
HCP00676,2025-04,13,3
HCP00676,2025-05,10,2
HCP00676,2025-06,13,1
HCP00677,2024-01,67,30
HCP00677,2024-02,70,31
HCP00677,2024-03,61,25
HCP00677,2024-04,68,39
HCP00677,2024-05,63,28
HCP00677,2024-06,61,31
HCP00677,2024-07,70,38
HCP00677,2024-08,59,22
HCP00677,2024-09,80,40
HCP00677,2024-10,72,35
HCP00677,2024-11,67,34
HCP00677,2024-12,85,42
HCP00677,2025-01,77,44
HCP00677,2025-02,66,32
HCP00677,2025-03,66,32
HCP00677,2025-04,54,28
HCP00677,2025-05,67,28
HCP00677,2025-06,64,31
HCP00678,2024-01,14,2
HCP00678,2024-02,14,3
HCP00678,2024-03,15,2
HCP00678,2024-04,14,3
HCP00678,2024-05,16,1
HCP00678,2024-06,12,2
HCP00678,2024-07,15,2
HCP00678,2024-08,14,1
HCP00678,2024-09,16,3
HCP00678,2024-10,14,1
HCP00678,2024-11,15,1
HCP00678,2024-12,13,1
HCP00678,2025-01,17,2
HCP00678,2025-02,14,1
HCP00678,2025-03,14,2
HCP00678,2025-04,12,0
HCP00678,2025-05,13,3
HCP00678,2025-06,12,1
HCP00679,2024-01,51,10
HCP00679,2024-02,42,1
HCP00679,2024-03,53,9
HCP00679,2024-04,45,5
HCP00679,2024-05,54,14
HCP00679,2024-06,53,11
HCP00679,2024-07,29,5
HCP00679,2024-08,39,14
HCP00679,2024-09,60,17
HCP00679,2024-10,32,10
HCP00679,2024-11,49,15
HCP00679,2024-12,64,22
HCP00679,2025-01,56,16
HCP00679,2025-02,45,13
HCP00679,2025-03,49,16
HCP00679,2025-04,51,14
HCP00679,2025-05,43,20
HCP00679,2025-06,53,16
HCP00680,2024-01,61,6
HCP00680,2024-02,103,12
HCP00680,2024-03,73,4
HCP00680,2024-04,81,7
HCP00680,2024-05,72,8
HCP00680,2024-06,75,3
HCP00680,2024-07,72,12
HCP00680,2024-08,108,18
HCP00680,2024-09,74,13
HCP00680,2024-10,66,10
HCP00680,2024-11,75,6
HCP00680,2024-12,84,10
HCP00680,2025-01,72,11
HCP00680,2025-02,83,15
HCP00680,2025-03,71,17
HCP00680,2025-04,89,22
HCP00680,2025-05,72,27
HCP00680,2025-06,69,13
HCP00681,2024-01,43,7
HCP00681,2024-02,38,9
HCP00681,2024-03,52,8
HCP00681,2024-04,38,6
HCP00681,2024-05,42,11
HCP00681,2024-06,44,8
HCP00681,2024-07,42,12
HCP00681,2024-08,32,13
HCP00681,2024-09,41,14
HCP00681,2024-10,45,11
HCP00681,2024-11,34,7
HCP00681,2024-12,53,17
HCP00681,2025-01,34,8
HCP00681,2025-02,42,18
HCP00681,2025-03,40,13
HCP00681,2025-04,39,15
HCP00681,2025-05,36,7
HCP00681,2025-06,35,19
HCP00682,2024-01,34,2
HCP00682,2024-02,33,5
HCP00682,2024-03,34,8
HCP00682,2024-04,37,7
HCP00682,2024-05,27,2
HCP00682,2024-06,32,5
HCP00682,2024-07,37,8
HCP00682,2024-08,36,6
HCP00682,2024-09,24,8
HCP00682,2024-10,39,5
HCP00682,2024-11,32,9
HCP00682,2024-12,33,12
HCP00682,2025-01,46,18
HCP00682,2025-02,43,15
HCP00682,2025-03,33,11
HCP00682,2025-04,34,9
HCP00682,2025-05,46,19
HCP00682,2025-06,42,11
HCP00683,2024-01,9,1
HCP00683,2024-02,12,2
HCP00683,2024-03,9,2
HCP00683,2024-04,7,2
HCP00683,2024-05,7,0
HCP00683,2024-06,10,4
HCP00683,2024-07,6,1
HCP00683,2024-08,7,1
HCP00683,2024-09,8,3
HCP00683,2024-10,8,4
HCP00683,2024-11,7,1
HCP00683,2024-12,9,1
HCP00683,2025-01,6,1
HCP00683,2025-02,10,2
HCP00683,2025-03,10,2
HCP00683,2025-04,10,1
HCP00683,2025-05,8,0
HCP00683,2025-06,7,3
HCP00684,2024-01,13,5
HCP00684,2024-02,14,5
HCP00684,2024-03,13,3
HCP00684,2024-04,15,11
HCP00684,2024-05,13,4
HCP00684,2024-06,17,3
HCP00684,2024-07,19,3
HCP00684,2024-08,14,2
HCP00684,2024-09,17,6
HCP00684,2024-10,12,2
HCP00684,2024-11,12,1
HCP00684,2024-12,16,1
HCP00684,2025-01,13,2
HCP00684,2025-02,15,2
HCP00684,2025-03,15,3
HCP00684,2025-04,12,3
HCP00684,2025-05,13,1
HCP00684,2025-06,13,3
HCP00685,2024-01,53,23
HCP00685,2024-02,72,30
HCP00685,2024-03,65,25
HCP00685,2024-04,84,42
HCP00685,2024-05,108,42
HCP00685,2024-06,84,32
HCP00685,2024-07,81,34
HCP00685,2024-08,68,22
HCP00685,2024-09,62,18
HCP00685,2024-10,72,21
HCP00685,2024-11,84,18
HCP00685,2024-12,65,11
HCP00685,2025-01,70,22
HCP00685,2025-02,89,26
HCP00685,2025-03,71,27
HCP00685,2025-04,75,9
HCP00685,2025-05,64,11
HCP00685,2025-06,76,8
HCP00686,2024-01,69,37
HCP00686,2024-02,76,32
HCP00686,2024-03,64,26
HCP00686,2024-04,63,34
HCP00686,2024-05,73,39
HCP00686,2024-06,63,30
HCP00686,2024-07,77,38
HCP00686,2024-08,57,25
HCP00686,2024-09,58,23
HCP00686,2024-10,59,23
HCP00686,2024-11,60,23
HCP00686,2024-12,63,31
HCP00686,2025-01,56,25
HCP00686,2025-02,63,23
HCP00686,2025-03,80,29
HCP00686,2025-04,70,35
HCP00686,2025-05,56,31
HCP00686,2025-06,55,21
HCP00687,2024-01,36,6
HCP00687,2024-02,53,5
HCP00687,2024-03,44,6
HCP00687,2024-04,52,4
HCP00687,2024-05,50,4
HCP00687,2024-06,51,6
HCP00687,2024-07,53,8
HCP00687,2024-08,40,9
HCP00687,2024-09,46,11
HCP00687,2024-10,51,8
HCP00687,2024-11,49,9
HCP00687,2024-12,62,18
HCP00687,2025-01,41,11
HCP00687,2025-02,46,12
HCP00687,2025-03,58,11
HCP00687,2025-04,55,15
HCP00687,2025-05,35,10
HCP00687,2025-06,54,13
HCP00688,2024-01,13,2
HCP00688,2024-02,13,2
HCP00688,2024-03,12,2
HCP00688,2024-04,9,2
HCP00688,2024-05,14,2
HCP00688,2024-06,15,1
HCP00688,2024-07,11,2
HCP00688,2024-08,9,2
HCP00688,2024-09,9,2
HCP00688,2024-10,8,2
HCP00688,2024-11,10,1
HCP00688,2024-12,10,0
HCP00688,2025-01,10,1
HCP00688,2025-02,10,2
HCP00688,2025-03,9,6
HCP00688,2025-04,11,1
HCP00688,2025-05,10,2
HCP00688,2025-06,13,2
HCP00689,2024-01,5,0
HCP00689,2024-02,6,0
HCP00689,2024-03,5,1
HCP00689,2024-04,6,0
HCP00689,2024-05,5,1
HCP00689,2024-06,6,1
HCP00689,2024-07,7,0
HCP00689,2024-08,5,1
HCP00689,2024-09,5,1
HCP00689,2024-10,6,1
HCP00689,2024-11,5,0
HCP00689,2024-12,6,1
HCP00689,2025-01,6,1
HCP00689,2025-02,5,0
HCP00689,2025-03,4,0
HCP00689,2025-04,7,3
HCP00689,2025-05,5,1
HCP00689,2025-06,6,0
HCP00690,2024-01,5,2
HCP00690,2024-02,6,1
HCP00690,2024-03,8,2
HCP00690,2024-04,8,1
HCP00690,2024-05,8,0
HCP00690,2024-06,7,0
HCP00690,2024-07,6,2
HCP00690,2024-08,8,0
HCP00690,2024-09,6,0
HCP00690,2024-10,4,1
HCP00690,2024-11,7,0
HCP00690,2024-12,5,0
HCP00690,2025-01,9,0
HCP00690,2025-02,8,0
HCP00690,2025-03,5,1
HCP00690,2025-04,6,0
HCP00690,2025-05,6,0
HCP00690,2025-06,6,1
HCP00691,2024-01,2,0
HCP00691,2024-02,2,0
HCP00691,2024-03,1,1
HCP00691,2024-04,1,0
HCP00691,2024-05,1,1
HCP00691,2024-06,1,0
HCP00691,2024-07,1,0
HCP00691,2024-08,2,1
HCP00691,2024-09,2,0
HCP00691,2024-10,1,1
HCP00691,2024-11,2,1
HCP00691,2024-12,2,1
HCP00691,2025-01,2,0
HCP00691,2025-02,2,1
HCP00691,2025-03,2,2
HCP00691,2025-04,2,2
HCP00691,2025-05,1,0
HCP00691,2025-06,2,1
HCP00692,2024-01,34,9
HCP00692,2024-02,29,6
HCP00692,2024-03,30,5
HCP00692,2024-04,27,4
HCP00692,2024-05,29,11
HCP00692,2024-06,33,5
HCP00692,2024-07,21,6
HCP00692,2024-08,28,6
HCP00692,2024-09,32,10
HCP00692,2024-10,26,5
HCP00692,2024-11,30,8
HCP00692,2024-12,31,14
HCP00692,2025-01,20,10
HCP00692,2025-02,32,8
HCP00692,2025-03,31,9
HCP00692,2025-04,23,7
HCP00692,2025-05,31,17
HCP00692,2025-06,27,10
HCP00693,2024-01,23,9
HCP00693,2024-02,29,13
HCP00693,2024-03,26,13
HCP00693,2024-04,19,7
HCP00693,2024-05,23,8
HCP00693,2024-06,25,11
HCP00693,2024-07,30,14
HCP00693,2024-08,25,12
HCP00693,2024-09,21,9
HCP00693,2024-10,25,11
HCP00693,2024-11,21,8
HCP00693,2024-12,31,12
HCP00693,2025-01,16,6
HCP00693,2025-02,28,11
HCP00693,2025-03,17,8
HCP00693,2025-04,23,8
HCP00693,2025-05,24,5
HCP00693,2025-06,32,12
HCP00694,2024-01,5,0
HCP00694,2024-02,5,0
HCP00694,2024-03,7,0
HCP00694,2024-04,8,0
HCP00694,2024-05,5,0
HCP00694,2024-06,7,0
HCP00694,2024-07,7,0
HCP00694,2024-08,6,0
HCP00694,2024-09,7,0
HCP00694,2024-10,8,0
HCP00694,2024-11,7,0
HCP00694,2024-12,8,0
HCP00694,2025-01,6,0
HCP00694,2025-02,8,1
HCP00694,2025-03,6,0
HCP00694,2025-04,8,0
HCP00694,2025-05,6,0
HCP00694,2025-06,9,0
HCP00695,2024-01,9,1
HCP00695,2024-02,8,3
HCP00695,2024-03,11,4
HCP00695,2024-04,10,2
HCP00695,2024-05,12,2
HCP00695,2024-06,10,6
HCP00695,2024-07,11,2
HCP00695,2024-08,8,3
HCP00695,2024-09,9,3
HCP00695,2024-10,8,2
HCP00695,2024-11,7,2
HCP00695,2024-12,9,1
HCP00695,2025-01,9,4
HCP00695,2025-02,13,3
HCP00695,2025-03,8,2
HCP00695,2025-04,9,3
HCP00695,2025-05,7,2
HCP00695,2025-06,8,2
HCP00696,2024-01,4,0
HCP00696,2024-02,7,1
HCP00696,2024-03,7,0
HCP00696,2024-04,6,0
HCP00696,2024-05,7,1
HCP00696,2024-06,8,0
HCP00696,2024-07,7,1
HCP00696,2024-08,5,0
HCP00696,2024-09,7,2
HCP00696,2024-10,8,0
HCP00696,2024-11,6,2
HCP00696,2024-12,6,0
HCP00696,2025-01,7,1
HCP00696,2025-02,6,2
HCP00696,2025-03,6,0
HCP00696,2025-04,6,3
HCP00696,2025-05,7,0
HCP00696,2025-06,9,1
HCP00697,2024-01,41,18
HCP00697,2024-02,47,20
HCP00697,2024-03,40,24
HCP00697,2024-04,47,23
HCP00697,2024-05,41,20
HCP00697,2024-06,53,21
HCP00697,2024-07,39,20
HCP00697,2024-08,37,16
HCP00697,2024-09,38,15
HCP00697,2024-10,38,9
HCP00697,2024-11,42,17
HCP00697,2024-12,60,28
HCP00697,2025-01,37,13
HCP00697,2025-02,42,16
HCP00697,2025-03,43,16
HCP00697,2025-04,43,21
HCP00697,2025-05,39,12
HCP00697,2025-06,36,18
HCP00698,2024-01,77,28
HCP00698,2024-02,90,41
HCP00698,2024-03,105,58
HCP00698,2024-04,76,38
HCP00698,2024-05,99,48
HCP00698,2024-06,121,53
HCP00698,2024-07,91,45
HCP00698,2024-08,86,40
HCP00698,2024-09,81,37
HCP00698,2024-10,126,67
HCP00698,2024-11,104,38
HCP00698,2024-12,87,45
HCP00698,2025-01,88,40
HCP00698,2025-02,84,37
HCP00698,2025-03,76,33
HCP00698,2025-04,112,48
HCP00698,2025-05,106,49
HCP00698,2025-06,80,40
HCP00699,2024-01,41,9
HCP00699,2024-02,59,14
HCP00699,2024-03,53,13
HCP00699,2024-04,55,18
HCP00699,2024-05,60,15
HCP00699,2024-06,56,16
HCP00699,2024-07,52,15
HCP00699,2024-08,46,15
HCP00699,2024-09,49,15
HCP00699,2024-10,55,17
HCP00699,2024-11,38,10
HCP00699,2024-12,55,18
HCP00699,2025-01,51,16
HCP00699,2025-02,43,17
HCP00699,2025-03,59,35
HCP00699,2025-04,50,24
HCP00699,2025-05,47,17
HCP00699,2025-06,51,20
HCP00700,2024-01,86,42
HCP00700,2024-02,85,31
HCP00700,2024-03,82,28
HCP00700,2024-04,61,27
HCP00700,2024-05,86,37
HCP00700,2024-06,76,26
HCP00700,2024-07,80,34
HCP00700,2024-08,65,28
HCP00700,2024-09,79,35
HCP00700,2024-10,93,36
HCP00700,2024-11,82,32
HCP00700,2024-12,88,38
HCP00700,2025-01,77,40
HCP00700,2025-02,94,35
HCP00700,2025-03,99,50
HCP00700,2025-04,86,29
HCP00700,2025-05,71,28
HCP00700,2025-06,72,37
HCP00701,2024-01,95,44
HCP00701,2024-02,66,40
HCP00701,2024-03,115,46
HCP00701,2024-04,79,28
HCP00701,2024-05,87,35
HCP00701,2024-06,89,40
HCP00701,2024-07,94,33
HCP00701,2024-08,74,25
HCP00701,2024-09,85,29
HCP00701,2024-10,79,29
HCP00701,2024-11,78,29
HCP00701,2024-12,92,25
HCP00701,2025-01,73,22
HCP00701,2025-02,78,19
HCP00701,2025-03,89,21
HCP00701,2025-04,79,15
HCP00701,2025-05,93,22
HCP00701,2025-06,96,16
HCP00702,2024-01,37,3
HCP00702,2024-02,49,4
HCP00702,2024-03,51,3
HCP00702,2024-04,46,7
HCP00702,2024-05,44,8
HCP00702,2024-06,37,8
HCP00702,2024-07,52,12
HCP00702,2024-08,33,4
HCP00702,2024-09,35,5
HCP00702,2024-10,37,4
HCP00702,2024-11,37,5
HCP00702,2024-12,46,12
HCP00702,2025-01,58,16
HCP00702,2025-02,59,15
HCP00702,2025-03,47,12
HCP00702,2025-04,47,12
HCP00702,2025-05,48,16
HCP00702,2025-06,38,15
HCP00703,2024-01,10,2
HCP00703,2024-02,12,0
HCP00703,2024-03,11,2
HCP00703,2024-04,13,2
HCP00703,2024-05,12,3
HCP00703,2024-06,11,1
HCP00703,2024-07,15,2
HCP00703,2024-08,11,4
HCP00703,2024-09,12,1
HCP00703,2024-10,13,3
HCP00703,2024-11,12,2
HCP00703,2024-12,11,4
HCP00703,2025-01,10,3
HCP00703,2025-02,11,1
HCP00703,2025-03,12,2
HCP00703,2025-04,11,1
HCP00703,2025-05,10,2
HCP00703,2025-06,10,2
HCP00704,2024-01,5,0
HCP00704,2024-02,5,1
HCP00704,2024-03,7,1
HCP00704,2024-04,6,1
HCP00704,2024-05,5,0
HCP00704,2024-06,5,0
HCP00704,2024-07,7,0
HCP00704,2024-08,4,0
HCP00704,2024-09,5,0
HCP00704,2024-10,6,0
HCP00704,2024-11,7,0
HCP00704,2024-12,5,2
HCP00704,2025-01,7,0
HCP00704,2025-02,7,1
HCP00704,2025-03,5,0
HCP00704,2025-04,6,1
HCP00704,2025-05,5,1
HCP00704,2025-06,6,0
HCP00705,2024-01,11,0
HCP00705,2024-02,11,2
HCP00705,2024-03,14,3
HCP00705,2024-04,11,2
HCP00705,2024-05,11,2
HCP00705,2024-06,12,1
HCP00705,2024-07,9,0
HCP00705,2024-08,15,0
HCP00705,2024-09,13,6
HCP00705,2024-10,10,2
HCP00705,2024-11,13,2
HCP00705,2024-12,12,2
HCP00705,2025-01,15,3
HCP00705,2025-02,13,1
HCP00705,2025-03,11,3
HCP00705,2025-04,10,3
HCP00705,2025-05,11,8
HCP00705,2025-06,14,3
HCP00706,2024-01,14,4
HCP00706,2024-02,18,3
HCP00706,2024-03,17,5
HCP00706,2024-04,15,2
HCP00706,2024-05,16,4
HCP00706,2024-06,15,5
HCP00706,2024-07,15,5
HCP00706,2024-08,12,2
HCP00706,2024-09,18,4
HCP00706,2024-10,17,4
HCP00706,2024-11,14,2
HCP00706,2024-12,20,5
HCP00706,2025-01,15,4
HCP00706,2025-02,17,3
HCP00706,2025-03,13,3
HCP00706,2025-04,14,4
HCP00706,2025-05,19,4
HCP00706,2025-06,18,3
HCP00707,2024-01,4,1
HCP00707,2024-02,6,2
HCP00707,2024-03,7,2
HCP00707,2024-04,6,2
HCP00707,2024-05,6,3
HCP00707,2024-06,4,2
HCP00707,2024-07,4,1
HCP00707,2024-08,6,2
HCP00707,2024-09,5,1
HCP00707,2024-10,5,1
HCP00707,2024-11,6,0
HCP00707,2024-12,5,0
HCP00707,2025-01,7,2
HCP00707,2025-02,6,1
HCP00707,2025-03,8,2
HCP00707,2025-04,6,1
HCP00707,2025-05,8,2
HCP00707,2025-06,6,1
HCP00708,2024-01,21,4
HCP00708,2024-02,24,1
HCP00708,2024-03,23,3
HCP00708,2024-04,17,5
HCP00708,2024-05,21,4
HCP00708,2024-06,26,5
HCP00708,2024-07,23,4
HCP00708,2024-08,21,5
HCP00708,2024-09,26,5
HCP00708,2024-10,23,4
HCP00708,2024-11,21,6
HCP00708,2024-12,27,7
HCP00708,2025-01,22,5
HCP00708,2025-02,20,7
HCP00708,2025-03,22,9
HCP00708,2025-04,22,3
HCP00708,2025-05,20,8
HCP00708,2025-06,23,4
HCP00709,2024-01,36,11
HCP00709,2024-02,42,7
HCP00709,2024-03,55,8
HCP00709,2024-04,52,13
HCP00709,2024-05,45,8
HCP00709,2024-06,28,9
HCP00709,2024-07,44,13
HCP00709,2024-08,39,9
HCP00709,2024-09,59,14
HCP00709,2024-10,68,19
HCP00709,2024-11,36,12
HCP00709,2024-12,52,12
HCP00709,2025-01,51,22
HCP00709,2025-02,37,17
HCP00709,2025-03,45,15
HCP00709,2025-04,46,20
HCP00709,2025-05,47,23
HCP00709,2025-06,33,14
HCP00710,2024-01,6,1
HCP00710,2024-02,10,3
HCP00710,2024-03,8,0
HCP00710,2024-04,6,1
HCP00710,2024-05,10,1
HCP00710,2024-06,6,1
HCP00710,2024-07,8,2
HCP00710,2024-08,10,3
HCP00710,2024-09,8,0
HCP00710,2024-10,8,0
HCP00710,2024-11,9,1
HCP00710,2024-12,7,2
HCP00710,2025-01,10,2
HCP00710,2025-02,10,1
HCP00710,2025-03,7,1
HCP00710,2025-04,11,1
HCP00710,2025-05,11,1
HCP00710,2025-06,7,2
HCP00711,2024-01,9,1
HCP00711,2024-02,9,1
HCP00711,2024-03,7,0
HCP00711,2024-04,8,1
HCP00711,2024-05,8,0
HCP00711,2024-06,9,2
HCP00711,2024-07,8,2
HCP00711,2024-08,8,0
HCP00711,2024-09,9,0
HCP00711,2024-10,8,2
HCP00711,2024-11,9,3
HCP00711,2024-12,11,1
HCP00711,2025-01,6,0
HCP00711,2025-02,8,3
HCP00711,2025-03,7,0
HCP00711,2025-04,8,1
HCP00711,2025-05,9,0
HCP00711,2025-06,7,0
HCP00712,2024-01,7,1
HCP00712,2024-02,7,0
HCP00712,2024-03,8,1
HCP00712,2024-04,8,0
HCP00712,2024-05,8,2
HCP00712,2024-06,10,2
HCP00712,2024-07,7,0
HCP00712,2024-08,6,2
HCP00712,2024-09,8,3
HCP00712,2024-10,8,2
HCP00712,2024-11,9,2
HCP00712,2024-12,9,0
HCP00712,2025-01,7,2
HCP00712,2025-02,7,0
HCP00712,2025-03,10,3
HCP00712,2025-04,7,0
HCP00712,2025-05,6,0
HCP00712,2025-06,7,1
HCP00713,2024-01,37,4
HCP00713,2024-02,37,2
HCP00713,2024-03,37,5
HCP00713,2024-04,46,4
HCP00713,2024-05,36,4
HCP00713,2024-06,45,7
HCP00713,2024-07,37,7
HCP00713,2024-08,37,3
HCP00713,2024-09,33,5
HCP00713,2024-10,52,11
HCP00713,2024-11,42,7
HCP00713,2024-12,34,10
HCP00713,2025-01,34,8
HCP00713,2025-02,46,9
HCP00713,2025-03,45,8
HCP00713,2025-04,46,6
HCP00713,2025-05,28,6
HCP00713,2025-06,34,11
HCP00714,2024-01,9,3
HCP00714,2024-02,11,2
HCP00714,2024-03,7,0
HCP00714,2024-04,11,0
HCP00714,2024-05,11,1
HCP00714,2024-06,11,2
HCP00714,2024-07,9,1
HCP00714,2024-08,10,0
HCP00714,2024-09,8,2
HCP00714,2024-10,8,1
HCP00714,2024-11,10,2
HCP00714,2024-12,11,1
HCP00714,2025-01,10,1
HCP00714,2025-02,13,0
HCP00714,2025-03,13,3
HCP00714,2025-04,9,2
HCP00714,2025-05,12,4
HCP00714,2025-06,10,1
HCP00715,2024-01,37,5
HCP00715,2024-02,27,3
HCP00715,2024-03,43,7
HCP00715,2024-04,39,5
HCP00715,2024-05,33,5
HCP00715,2024-06,32,10
HCP00715,2024-07,31,8
HCP00715,2024-08,36,5
HCP00715,2024-09,31,8
HCP00715,2024-10,32,8
HCP00715,2024-11,31,4
HCP00715,2024-12,31,3
HCP00715,2025-01,33,7
HCP00715,2025-02,40,9
HCP00715,2025-03,31,5
HCP00715,2025-04,37,11
HCP00715,2025-05,35,11
HCP00715,2025-06,25,9
HCP00716,2024-01,8,1
HCP00716,2024-02,9,1
HCP00716,2024-03,8,0
HCP00716,2024-04,8,2
HCP00716,2024-05,9,0
HCP00716,2024-06,9,1
HCP00716,2024-07,7,2
HCP00716,2024-08,9,1
HCP00716,2024-09,8,2
HCP00716,2024-10,9,1
HCP00716,2024-11,6,1
HCP00716,2024-12,8,1
HCP00716,2025-01,7,0
HCP00716,2025-02,8,1
HCP00716,2025-03,7,2
HCP00716,2025-04,8,2
HCP00716,2025-05,8,0
HCP00716,2025-06,10,1
HCP00717,2024-01,40,0
HCP00717,2024-02,32,1
HCP00717,2024-03,37,3
HCP00717,2024-04,32,5
HCP00717,2024-05,25,1
HCP00717,2024-06,30,0
HCP00717,2024-07,28,3
HCP00717,2024-08,24,5
HCP00717,2024-09,34,5
HCP00717,2024-10,31,6
HCP00717,2024-11,33,4
HCP00717,2024-12,32,3
HCP00717,2025-01,43,7
HCP00717,2025-02,31,4
HCP00717,2025-03,38,5
HCP00717,2025-04,31,4
HCP00717,2025-05,42,8
HCP00717,2025-06,32,7
HCP00718,2024-01,17,3
HCP00718,2024-02,15,3
HCP00718,2024-03,18,3
HCP00718,2024-04,19,5
HCP00718,2024-05,15,0
HCP00718,2024-06,17,3
HCP00718,2024-07,16,6
HCP00718,2024-08,17,2
HCP00718,2024-09,15,4
HCP00718,2024-10,16,5
HCP00718,2024-11,17,2
HCP00718,2024-12,13,2
HCP00718,2025-01,16,4
HCP00718,2025-02,14,1
HCP00718,2025-03,15,5
HCP00718,2025-04,19,1
HCP00718,2025-05,19,7
HCP00718,2025-06,19,6
HCP00719,2024-01,51,21
HCP00719,2024-02,53,22
HCP00719,2024-03,64,22
HCP00719,2024-04,65,28
HCP00719,2024-05,44,25
HCP00719,2024-06,74,35
HCP00719,2024-07,60,17
HCP00719,2024-08,52,15
HCP00719,2024-09,57,17
HCP00719,2024-10,61,22
HCP00719,2024-11,48,22
HCP00719,2024-12,59,10
HCP00719,2025-01,60,15
HCP00719,2025-02,57,15
HCP00719,2025-03,42,10
HCP00719,2025-04,67,13
HCP00719,2025-05,68,17
HCP00719,2025-06,45,11
HCP00720,2024-01,51,21
HCP00720,2024-02,38,16
HCP00720,2024-03,39,15
HCP00720,2024-04,49,19
HCP00720,2024-05,44,19
HCP00720,2024-06,35,11
HCP00720,2024-07,42,12
HCP00720,2024-08,48,14
HCP00720,2024-09,35,10
HCP00720,2024-10,28,4
HCP00720,2024-11,46,7
