hcp_id,month,calls
HCP00801,2024-05,1
HCP00803,2024-05,2
HCP00804,2024-05,1
HCP00806,2024-05,1
HCP00807,2024-05,4
HCP00808,2024-05,1
HCP00809,2024-05,3
HCP00810,2024-05,1
HCP00812,2024-05,3
HCP00814,2024-05,2
HCP00815,2024-05,1
HCP00816,2024-05,6
HCP00817,2024-05,1
HCP00819,2024-05,2
HCP00821,2024-05,1
HCP00822,2024-05,1
HCP00823,2024-05,2
HCP00824,2024-05,1
HCP00827,2024-05,1
HCP00828,2024-05,1
HCP00831,2024-05,1
HCP00832,2024-05,2
HCP00834,2024-05,3
HCP00838,2024-05,2
HCP00839,2024-05,1
HCP00840,2024-05,3
HCP00842,2024-05,1
HCP00845,2024-05,1
HCP00846,2024-05,1
HCP00848,2024-05,1
HCP00849,2024-05,1
HCP00850,2024-05,1
HCP00855,2024-05,4
HCP00856,2024-05,2
HCP00857,2024-05,6
HCP00861,2024-05,1
HCP00862,2024-05,1
HCP00864,2024-05,1
HCP00865,2024-05,1
HCP00867,2024-05,2
HCP00869,2024-05,1
HCP00871,2024-05,2
HCP00872,2024-05,3
HCP00875,2024-05,1
HCP00877,2024-05,2
HCP00878,2024-05,1
HCP00879,2024-05,3
HCP00882,2024-05,1
HCP00883,2024-05,1
HCP00884,2024-05,1
HCP00885,2024-05,2
HCP00889,2024-05,2
HCP00890,2024-05,1
HCP00891,2024-05,1
HCP00892,2024-05,1
HCP00898,2024-05,1
HCP00901,2024-05,1
HCP00904,2024-05,2
HCP00906,2024-05,1
HCP00907,2024-05,1
HCP00908,2024-05,3
HCP00909,2024-05,2
HCP00911,2024-05,1
HCP00913,2024-05,2
HCP00914,2024-05,1
HCP00917,2024-05,2
HCP00918,2024-05,2
HCP00919,2024-05,3
HCP00920,2024-05,8
HCP00921,2024-05,1
HCP00922,2024-05,1
HCP00923,2024-05,4
HCP00924,2024-05,2
HCP00925,2024-05,1
HCP00926,2024-05,2
HCP00928,2024-05,3
HCP00930,2024-05,2
HCP00931,2024-05,1
HCP00935,2024-05,3
HCP00936,2024-05,1
HCP00938,2024-05,2
HCP00940,2024-05,1
HCP00942,2024-05,1
HCP00943,2024-05,12
HCP00944,2024-05,1
HCP00946,2024-05,1
HCP00947,2024-05,1
HCP00949,2024-05,2
HCP00951,2024-05,1
HCP00954,2024-05,2
HCP00957,2024-05,3
HCP00958,2024-05,2
HCP00959,2024-05,1
HCP00961,2024-05,3
HCP00962,2024-05,1
HCP00971,2024-05,1
HCP00972,2024-05,1
HCP00973,2024-05,2
HCP00974,2024-05,1
HCP00975,2024-05,1
HCP00976,2024-05,1
HCP00977,2024-05,2
HCP00978,2024-05,1
HCP00979,2024-05,1
HCP00982,2024-05,2
HCP00983,2024-05,2
HCP00986,2024-05,4
HCP00987,2024-05,1
HCP00989,2024-05,1
HCP00993,2024-05,3
HCP00996,2024-05,2
HCP00998,2024-05,2
HCP00999,2024-05,1
HCP01001,2024-05,2
HCP01004,2024-05,2
HCP01006,2024-05,2
HCP01009,2024-05,4
HCP01013,2024-05,2
HCP01015,2024-05,1
HCP01016,2024-05,2
HCP01017,2024-05,1
HCP01021,2024-05,2
HCP01022,2024-05,2
HCP01024,2024-05,1
HCP01026,2024-05,1
HCP01030,2024-05,1
HCP01031,2024-05,1
HCP01032,2024-05,2
HCP01034,2024-05,2
HCP01035,2024-05,1
HCP01037,2024-05,4
HCP01039,2024-05,3
HCP01040,2024-05,2
HCP01041,2024-05,1
HCP01042,2024-05,1
HCP01044,2024-05,1
HCP01048,2024-05,3
HCP01051,2024-05,1
HCP01053,2024-05,2
HCP01055,2024-05,1
HCP01056,2024-05,1
HCP01058,2024-05,2
HCP01059,2024-05,2
HCP01060,2024-05,3
HCP01061,2024-05,2
HCP01062,2024-05,7
HCP01063,2024-05,1
HCP01065,2024-05,2
HCP01068,2024-05,4
HCP01069,2024-05,1
HCP01070,2024-05,2
HCP01073,2024-05,1
HCP01075,2024-05,1
HCP01076,2024-05,3
HCP01077,2024-05,1
HCP01078,2024-05,2
HCP01079,2024-05,2
HCP01080,2024-05,1
HCP01081,2024-05,1
HCP01082,2024-05,3
HCP01088,2024-05,1
HCP01092,2024-05,1
HCP01093,2024-05,1
HCP01096,2024-05,2
HCP01100,2024-05,1
HCP01101,2024-05,1
HCP01102,2024-05,2
HCP01103,2024-05,1
HCP01104,2024-05,1
HCP01109,2024-05,2
HCP01110,2024-05,1
HCP01111,2024-05,1
HCP01114,2024-05,1
HCP01115,2024-05,1
HCP01117,2024-05,1
HCP01121,2024-05,1
HCP01125,2024-05,1
HCP01127,2024-05,1
HCP01128,2024-05,1
HCP01129,2024-05,1
HCP01130,2024-05,4
HCP01131,2024-05,4
HCP01132,2024-05,1
HCP01133,2024-05,8
HCP01135,2024-05,4
HCP01136,2024-05,2
HCP01138,2024-05,2
HCP01139,2024-05,2
HCP01140,2024-05,1
HCP01141,2024-05,5
HCP01144,2024-05,1
HCP01145,2024-05,3
HCP01148,2024-05,1
HCP01149,2024-05,2
HCP01150,2024-05,2
HCP01151,2024-05,2
HCP01154,2024-05,1
HCP01156,2024-05,6
HCP01157,2024-05,1
HCP01158,2024-05,1
HCP01159,2024-05,1
HCP01163,2024-05,6
HCP01164,2024-05,1
HCP01168,2024-05,1
HCP01172,2024-05,2
HCP01173,2024-05,1
HCP01176,2024-05,1
HCP01177,2024-05,1
HCP01179,2024-05,2
HCP01180,2024-05,2
HCP01183,2024-05,1
HCP01184,2024-05,2
HCP01185,2024-05,1
HCP01188,2024-05,2
HCP01189,2024-05,1
HCP01190,2024-05,1
HCP01191,2024-05,1
HCP01193,2024-05,1
HCP01195,2024-05,1
HCP01197,2024-05,2
HCP01199,2024-05,1
HCP01203,2024-05,2
HCP01206,2024-05,2
HCP01207,2024-05,1
HCP01208,2024-05,2
HCP01210,2024-05,2
HCP01211,2024-05,2
HCP01212,2024-05,1
HCP01214,2024-05,1
HCP01217,2024-05,1
HCP01223,2024-05,1
HCP01224,2024-05,3
HCP01225,2024-05,1
HCP01226,2024-05,1
HCP01229,2024-05,3
HCP01231,2024-05,7
HCP01237,2024-05,1
HCP01238,2024-05,1
HCP01239,2024-05,1
HCP01241,2024-05,4
HCP01242,2024-05,3
HCP01244,2024-05,1
HCP01245,2024-05,1
HCP01247,2024-05,1
HCP01249,2024-05,1
HCP01252,2024-05,1
HCP01254,2024-05,4
HCP01256,2024-05,1
HCP01257,2024-05,1
HCP01258,2024-05,1
HCP01259,2024-05,4
HCP01260,2024-05,1
HCP01263,2024-05,1
HCP01264,2024-05,2
HCP01265,2024-05,2
HCP01267,2024-05,1
HCP01268,2024-05,1
HCP01270,2024-05,3
HCP01271,2024-05,2
HCP01273,2024-05,2
HCP01275,2024-05,1
HCP01280,2024-05,1
HCP01283,2024-05,3
HCP01284,2024-05,1
HCP01285,2024-05,3
HCP01288,2024-05,2
HCP01289,2024-05,1
HCP01291,2024-05,1
HCP01292,2024-05,2
HCP01293,2024-05,3
HCP01295,2024-05,1
HCP01296,2024-05,1
HCP01298,2024-05,1
HCP01300,2024-05,3
HCP01305,2024-05,2
HCP01308,2024-05,1
HCP01309,2024-05,1
HCP01310,2024-05,1
HCP01311,2024-05,1
HCP01312,2024-05,2
HCP01314,2024-05,1
HCP01315,2024-05,1
HCP01318,2024-05,1
HCP01319,2024-05,1
HCP01322,2024-05,3
HCP01323,2024-05,1
HCP01325,2024-05,2
HCP01326,2024-05,1
HCP01327,2024-05,1
HCP01329,2024-05,1
HCP01333,2024-05,1
HCP01337,2024-05,1
HCP01340,2024-05,1
HCP01341,2024-05,1
HCP01346,2024-05,3
HCP01347,2024-05,2
HCP01349,2024-05,1
HCP01351,2024-05,2
HCP01354,2024-05,3
HCP01356,2024-05,2
HCP01357,2024-05,1
HCP01359,2024-05,5
HCP01362,2024-05,1
HCP01363,2024-05,3
HCP01365,2024-05,1
HCP01370,2024-05,8
HCP01371,2024-05,6
HCP01379,2024-05,2
HCP01380,2024-05,1
HCP01382,2024-05,2
HCP01385,2024-05,2
HCP01387,2024-05,4
HCP01389,2024-05,1
HCP01391,2024-05,1
HCP01393,2024-05,1
HCP01394,2024-05,2
HCP01396,2024-05,1
HCP01397,2024-05,2
HCP01399,2024-05,2
HCP01401,2024-05,1
HCP01402,2024-05,1
HCP01404,2024-05,2
HCP01409,2024-05,3
HCP01413,2024-05,1
HCP01414,2024-05,1
HCP01415,2024-05,1
HCP01416,2024-05,2
HCP01417,2024-05,2
HCP01419,2024-05,4
HCP01422,2024-05,4
HCP01423,2024-05,2
HCP01428,2024-05,1
HCP01430,2024-05,1
HCP01431,2024-05,1
HCP01432,2024-05,2
HCP01433,2024-05,1
HCP01435,2024-05,2
HCP01437,2024-05,1
HCP01445,2024-05,1
HCP01447,2024-05,1
HCP01449,2024-05,1
HCP01452,2024-05,1
HCP01453,2024-05,1
HCP01455,2024-05,1
HCP01458,2024-05,1
HCP01459,2024-05,1
HCP01460,2024-05,1
HCP01461,2024-05,2
HCP01463,2024-05,1
HCP01464,2024-05,4
HCP01465,2024-05,2
HCP01466,2024-05,1
HCP01467,2024-05,1
HCP01469,2024-05,1
HCP01470,2024-05,1
HCP01471,2024-05,2
HCP01472,2024-05,1
HCP01473,2024-05,1
HCP01474,2024-05,1
HCP01475,2024-05,2
HCP01476,2024-05,1
HCP01483,2024-05,2
HCP01485,2024-05,1
HCP01486,2024-05,1
HCP01488,2024-05,1
HCP01489,2024-05,1
HCP01491,2024-05,1
HCP01492,2024-05,1
HCP01494,2024-05,3
HCP01495,2024-05,5
HCP01496,2024-05,2
HCP01497,2024-05,2
HCP01499,2024-05,1
HCP01501,2024-05,3
HCP01502,2024-05,1
HCP01503,2024-05,2
HCP01504,2024-05,1
HCP01507,2024-05,1
HCP01511,2024-05,2
HCP01512,2024-05,2
HCP01514,2024-05,2
HCP01515,2024-05,1
HCP01516,2024-05,2
HCP01517,2024-05,1
HCP01519,2024-05,2
HCP01520,2024-05,1
HCP01521,2024-05,1
HCP01522,2024-05,1
HCP01523,2024-05,1
HCP01524,2024-05,1
HCP01525,2024-05,2
HCP01527,2024-05,2
HCP01529,2024-05,4
HCP01532,2024-05,1
HCP01533,2024-05,2
HCP01535,2024-05,1
HCP01536,2024-05,2
HCP01537,2024-05,1
HCP01538,2024-05,1
HCP01542,2024-05,3
HCP01545,2024-05,2
HCP01546,2024-05,1
HCP01548,2024-05,2
HCP01553,2024-05,1
HCP01554,2024-05,3
HCP01555,2024-05,1
HCP01559,2024-05,1
HCP01561,2024-05,1
HCP01562,2024-05,2
HCP01563,2024-05,1
HCP01564,2024-05,1
HCP01565,2024-05,1
HCP01567,2024-05,1
HCP01571,2024-05,2
HCP01572,2024-05,1
HCP01574,2024-05,1
HCP01575,2024-05,6
HCP01576,2024-05,1
HCP01582,2024-05,1
HCP01584,2024-05,1
HCP01587,2024-05,2
HCP01588,2024-05,1
HCP01591,2024-05,1
HCP01592,2024-05,1
HCP01593,2024-05,1
HCP01595,2024-05,1
HCP01598,2024-05,1
HCP01600,2024-05,1
HCP01602,2024-05,2
HCP01603,2024-05,5
HCP01604,2024-05,1
HCP01605,2024-05,1
HCP01606,2024-05,2
HCP01608,2024-05,1
HCP01609,2024-05,2
HCP01611,2024-05,1
HCP01613,2024-05,2
HCP01617,2024-05,2
HCP01620,2024-05,1
HCP01621,2024-05,1
HCP01623,2024-05,2
HCP01626,2024-05,1
HCP01627,2024-05,2
HCP01631,2024-05,2
HCP01634,2024-05,1
HCP01635,2024-05,4
HCP01636,2024-05,1
HCP01637,2024-05,1
HCP01638,2024-05,1
HCP01639,2024-05,2
HCP01640,2024-05,1
HCP01642,2024-05,2
HCP01643,2024-05,1
HCP01644,2024-05,1
HCP01647,2024-05,2
HCP01648,2024-05,1
HCP01650,2024-05,2
HCP01651,2024-05,2
HCP01653,2024-05,1
HCP01654,2024-05,2
HCP01657,2024-05,3
HCP01660,2024-05,2
HCP01664,2024-05,1
HCP01665,2024-05,1
HCP01667,2024-05,2
HCP01668,2024-05,1
HCP01670,2024-05,1
HCP01672,2024-05,2
HCP01673,2024-05,1
HCP01674,2024-05,2
HCP01675,2024-05,1
HCP01677,2024-05,3
HCP01680,2024-05,1
HCP01681,2024-05,1
HCP01682,2024-05,2
HCP01683,2024-05,1
HCP01684,2024-05,1
HCP01685,2024-05,1
HCP01686,2024-05,4
HCP01689,2024-05,1
HCP01690,2024-05,8
HCP01691,2024-05,2
HCP01692,2024-05,1
HCP01693,2024-05,3
HCP01697,2024-05,2
HCP01698,2024-05,1
HCP01699,2024-05,1
HCP01700,2024-05,1
HCP01702,2024-05,1
HCP01703,2024-05,2
HCP01704,2024-05,1
HCP01705,2024-05,1
HCP01706,2024-05,1
HCP01707,2024-05,2
HCP01709,2024-05,2
HCP01711,2024-05,2
HCP01712,2024-05,3
HCP01713,2024-05,3
HCP01715,2024-05,2
HCP01716,2024-05,4
HCP01717,2024-05,1
HCP01718,2024-05,2
HCP01722,2024-05,2
HCP01723,2024-05,1
HCP01726,2024-05,4
HCP01728,2024-05,1
HCP01729,2024-05,5
HCP01730,2024-05,1
HCP01734,2024-05,2
HCP01735,2024-05,2
HCP01737,2024-05,2
HCP01739,2024-05,1
HCP01740,2024-05,1
HCP01741,2024-05,4
HCP01743,2024-05,2
HCP01745,2024-05,1
HCP01746,2024-05,1
HCP01747,2024-05,1
HCP01748,2024-05,3
HCP01753,2024-05,3
HCP01755,2024-05,2
HCP01757,2024-05,2
HCP01758,2024-05,2
HCP01759,2024-05,1
HCP01761,2024-05,3
HCP01762,2024-05,1
HCP01763,2024-05,2
HCP01764,2024-05,1
HCP01766,2024-05,1
HCP01767,2024-05,1
HCP01768,2024-05,4
HCP01772,2024-05,2
HCP01773,2024-05,1
HCP01775,2024-05,1
HCP01777,2024-05,1
HCP01780,2024-05,3
HCP01782,2024-05,1
HCP01784,2024-05,3
HCP01785,2024-05,1
HCP01787,2024-05,1
HCP01788,2024-05,2
HCP01790,2024-05,2
HCP01792,2024-05,2
HCP01793,2024-05,1
HCP01794,2024-05,1
HCP01797,2024-05,4
HCP01800,2024-05,1
HCP01801,2024-05,2
HCP01802,2024-05,1
HCP01805,2024-05,3
HCP01806,2024-05,1
HCP01807,2024-05,3
HCP01809,2024-05,2
HCP01811,2024-05,1
HCP01813,2024-05,2
HCP01815,2024-05,1
HCP01816,2024-05,2
HCP01819,2024-05,2
HCP01820,2024-05,6
HCP01824,2024-05,2
HCP01827,2024-05,3
HCP01829,2024-05,2
HCP01830,2024-05,1
HCP01836,2024-05,1
HCP01837,2024-05,1
HCP01839,2024-05,2
HCP01841,2024-05,1
HCP01842,2024-05,1
HCP01843,2024-05,1
HCP01844,2024-05,2
HCP01847,2024-05,2
HCP01848,2024-05,7
HCP01849,2024-05,1
HCP01850,2024-05,3
HCP01851,2024-05,3
HCP01852,2024-05,2
HCP01853,2024-05,1
HCP01857,2024-05,4
HCP01858,2024-05,2
HCP01860,2024-05,2
HCP01864,2024-05,4
HCP01865,2024-05,1
HCP01866,2024-05,3
HCP01867,2024-05,1
HCP01868,2024-05,1
HCP01869,2024-05,1
HCP01870,2024-05,1
HCP01871,2024-05,4
HCP01874,2024-05,1
HCP01875,2024-05,2
HCP01877,2024-05,1
HCP01880,2024-05,1
HCP01881,2024-05,2
HCP01882,2024-05,1
HCP01883,2024-05,1
HCP01886,2024-05,1
HCP01887,2024-05,1
HCP01888,2024-05,1
HCP01890,2024-05,1
HCP01892,2024-05,3
HCP01896,2024-05,3
HCP01897,2024-05,2
HCP01898,2024-05,1
HCP01899,2024-05,1
HCP01902,2024-05,1
HCP01903,2024-05,1
HCP01904,2024-05,3
HCP01906,2024-05,1
HCP01908,2024-05,2
HCP01909,2024-05,1
HCP01910,2024-05,1
HCP01911,2024-05,2
HCP01916,2024-05,2
HCP01917,2024-05,2
HCP01921,2024-05,2
HCP01923,2024-05,1
HCP01924,2024-05,1
HCP01928,2024-05,1
HCP01932,2024-05,1
HCP01936,2024-05,3
HCP01938,2024-05,1
HCP01941,2024-05,3
HCP01944,2024-05,1
HCP01948,2024-05,1
HCP01949,2024-05,2
HCP01950,2024-05,2
HCP01952,2024-05,1
HCP01953,2024-05,3
HCP01955,2024-05,2
HCP01956,2024-05,3
HCP01957,2024-05,1
HCP01959,2024-05,1
HCP01960,2024-05,2
HCP01961,2024-05,4
HCP01962,2024-05,1
HCP01971,2024-05,1
HCP01972,2024-05,2
HCP01973,2024-05,1
HCP01979,2024-05,2
HCP01980,2024-05,1
HCP01982,2024-05,1
HCP01984,2024-05,2
HCP01987,2024-05,3
HCP01991,2024-05,1
HCP01993,2024-05,1
HCP01994,2024-05,2
HCP02000,2024-05,1
HCP02001,2024-05,1
HCP02002,2024-05,1
HCP02003,2024-05,1
HCP02004,2024-05,2
HCP02007,2024-05,1
HCP02008,2024-05,3
HCP02009,2024-05,1
HCP02010,2024-05,1
HCP02013,2024-05,1
HCP02016,2024-05,1
HCP02019,2024-05,3
HCP02021,2024-05,1
HCP02022,2024-05,2
HCP02025,2024-05,2
HCP02026,2024-05,3
HCP02027,2024-05,6
HCP02028,2024-05,2
HCP02029,2024-05,2
HCP02031,2024-05,2
HCP02032,2024-05,2
HCP02033,2024-05,2
HCP02038,2024-05,4
HCP02039,2024-05,1
HCP02041,2024-05,1
HCP02045,2024-05,6
HCP02046,2024-05,1
HCP02047,2024-05,3
HCP02050,2024-05,3
HCP02051,2024-05,1
HCP02053,2024-05,2
HCP02059,2024-05,2
HCP02060,2024-05,2
HCP02062,2024-05,1
HCP02063,2024-05,1
HCP02064,2024-05,2
HCP02070,2024-05,3
HCP02071,2024-05,6
HCP02072,2024-05,2
HCP02073,2024-05,2
HCP02074,2024-05,1
HCP02075,2024-05,1
HCP02076,2024-05,3
HCP02078,2024-05,2
HCP02081,2024-05,3
HCP02082,2024-05,1
HCP02084,2024-05,1
HCP02085,2024-05,3
HCP02086,2024-05,1
HCP02089,2024-05,1
HCP02094,2024-05,8
HCP02095,2024-05,1
HCP02097,2024-05,1
HCP02098,2024-05,1
HCP02099,2024-05,1
HCP02100,2024-05,1
HCP02101,2024-05,1
HCP02102,2024-05,2
HCP02103,2024-05,1
HCP02105,2024-05,2
HCP02107,2024-05,1
HCP02112,2024-05,5
HCP02113,2024-05,1
HCP02115,2024-05,2
HCP02116,2024-05,2
HCP02117,2024-05,1
HCP02118,2024-05,3
HCP02120,2024-05,1
HCP02122,2024-05,1
HCP02123,2024-05,2
HCP02124,2024-05,1
HCP02125,2024-05,1
HCP02126,2024-05,1
HCP02127,2024-05,2
HCP02128,2024-05,1
HCP02129,2024-05,1
HCP02130,2024-05,3
HCP02131,2024-05,3
HCP02132,2024-05,4
HCP02137,2024-05,1
HCP02138,2024-05,1
HCP02140,2024-05,1
HCP02142,2024-05,1
HCP02143,2024-05,1
HCP02144,2024-05,1
HCP02147,2024-05,1
HCP02150,2024-05,1
HCP02152,2024-05,1
HCP02155,2024-05,3
HCP02156,2024-05,1
HCP02158,2024-05,4
HCP02161,2024-05,1
HCP02163,2024-05,3
HCP02164,2024-05,1
HCP02165,2024-05,1
HCP02166,2024-05,2
HCP02168,2024-05,3
HCP02169,2024-05,4
HCP02172,2024-05,1
HCP02175,2024-05,2
HCP02176,2024-05,4
HCP02178,2024-05,1
HCP02179,2024-05,1
HCP02181,2024-05,1
HCP02182,2024-05,7
HCP02186,2024-05,1
HCP02187,2024-05,2
HCP02188,2024-05,1
HCP02191,2024-05,1
HCP02192,2024-05,3
HCP02198,2024-05,1
HCP02199,2024-05,5
HCP02200,2024-05,3
HCP02201,2024-05,1
HCP02202,2024-05,1
HCP02203,2024-05,2
HCP02205,2024-05,2
HCP02209,2024-05,1
HCP02210,2024-05,2
HCP02211,2024-05,1
HCP02212,2024-05,1
HCP02213,2024-05,2
HCP02216,2024-05,3
HCP02217,2024-05,2
HCP02222,2024-05,2
HCP02223,2024-05,2
HCP02224,2024-05,1
HCP02228,2024-05,2
HCP02233,2024-05,2
HCP02235,2024-05,1
HCP02238,2024-05,2
HCP02239,2024-05,4
HCP02241,2024-05,1
HCP02243,2024-05,1
HCP02246,2024-05,1
HCP02254,2024-05,3
HCP02258,2024-05,6
HCP02259,2024-05,5
HCP02261,2024-05,2
HCP02262,2024-05,2
HCP02263,2024-05,2
HCP02269,2024-05,5
HCP02270,2024-05,2
HCP02271,2024-05,2
HCP02272,2024-05,1
HCP02273,2024-05,4
HCP02275,2024-05,3
HCP02276,2024-05,1
HCP02277,2024-05,4
HCP02282,2024-05,1
HCP02283,2024-05,2
HCP02285,2024-05,1
HCP02286,2024-05,1
HCP02288,2024-05,3
HCP02289,2024-05,1
HCP02290,2024-05,3
HCP02291,2024-05,2
HCP02295,2024-05,1
HCP02297,2024-05,2
HCP02298,2024-05,4
HCP02299,2024-05,1
HCP02301,2024-05,1
HCP02302,2024-05,1
HCP02304,2024-05,3
HCP02305,2024-05,2
HCP02309,2024-05,2
HCP02310,2024-05,3
HCP02311,2024-05,1
HCP02313,2024-05,2
HCP02314,2024-05,1
HCP02315,2024-05,1
HCP02318,2024-05,1
HCP02319,2024-05,1
HCP02322,2024-05,1
HCP02324,2024-05,2
HCP02325,2024-05,1
HCP02326,2024-05,4
HCP02328,2024-05,1
HCP02330,2024-05,1
HCP02331,2024-05,1
HCP02332,2024-05,2
HCP02333,2024-05,3
HCP02335,2024-05,1
HCP02337,2024-05,2
HCP02338,2024-05,1
HCP02340,2024-05,1
HCP02341,2024-05,1
HCP02342,2024-05,1
HCP02343,2024-05,1
HCP02345,2024-05,3
HCP02346,2024-05,2
HCP02347,2024-05,2
HCP02349,2024-05,1
HCP02350,2024-05,4
HCP02351,2024-05,2
HCP02352,2024-05,3
HCP02353,2024-05,1
HCP02355,2024-05,1
HCP02357,2024-05,2
HCP02362,2024-05,1
HCP02363,2024-05,2
HCP02367,2024-05,1
HCP02368,2024-05,2
HCP02370,2024-05,2
HCP02371,2024-05,2
HCP02372,2024-05,2
HCP02373,2024-05,1
HCP02376,2024-05,2
HCP02377,2024-05,1
HCP02379,2024-05,2
HCP02384,2024-05,2
HCP02385,2024-05,1
HCP02386,2024-05,1
HCP02389,2024-05,3
HCP02391,2024-05,1
HCP02395,2024-05,1
HCP02396,2024-05,10
HCP02399,2024-05,1
HCP02401,2024-05,2
HCP02404,2024-05,1
HCP02405,2024-05,1
HCP02409,2024-05,1
HCP02412,2024-05,4
HCP02415,2024-05,2
HCP02416,2024-05,1
HCP02417,2024-05,1
HCP02418,2024-05,1
HCP02419,2024-05,1
HCP02422,2024-05,1
HCP02426,2024-05,3
HCP02428,2024-05,4
HCP02430,2024-05,2
HCP02431,2024-05,1
HCP02433,2024-05,1
HCP02435,2024-05,2
HCP02438,2024-05,3
HCP02439,2024-05,1
HCP02440,2024-05,1
HCP02445,2024-05,1
HCP02446,2024-05,1
HCP02448,2024-05,1
HCP02449,2024-05,1
HCP02451,2024-05,1
HCP02452,2024-05,6
HCP02453,2024-05,3
HCP02455,2024-05,1
HCP02456,2024-05,3
HCP02457,2024-05,4
HCP02458,2024-05,1
HCP02462,2024-05,3
HCP02463,2024-05,1
HCP02466,2024-05,3
HCP02471,2024-05,2
HCP02472,2024-05,3
HCP02473,2024-05,2
HCP02474,2024-05,3
HCP02476,2024-05,1
HCP02477,2024-05,2
HCP02478,2024-05,1
HCP02483,2024-05,1
HCP02485,2024-05,2
HCP02490,2024-05,1
HCP02491,2024-05,2
HCP02492,2024-05,1
HCP02493,2024-05,1
HCP02495,2024-05,5
HCP02496,2024-05,1
HCP02498,2024-05,3
HCP02500,2024-05,4
HCP00001,2024-06,1
HCP00004,2024-06,2
HCP00005,2024-06,1
HCP00009,2024-06,1
HCP00012,2024-06,2
HCP00013,2024-06,1
HCP00015,2024-06,1
HCP00016,2024-06,1
HCP00019,2024-06,1
HCP00021,2024-06,2
HCP00022,2024-06,3
HCP00025,2024-06,1
HCP00026,2024-06,1
HCP00027,2024-06,2
HCP00029,2024-06,1
HCP00030,2024-06,2
HCP00032,2024-06,1
HCP00033,2024-06,1
HCP00036,2024-06,1
HCP00039,2024-06,8
HCP00040,2024-06,3
HCP00041,2024-06,1
HCP00042,2024-06,1
HCP00044,2024-06,1
HCP00045,2024-06,2
HCP00047,2024-06,1
HCP00048,2024-06,2
HCP00050,2024-06,2
HCP00054,2024-06,2
HCP00056,2024-06,1
HCP00058,2024-06,3
HCP00059,2024-06,1
HCP00062,2024-06,3
HCP00063,2024-06,4
HCP00065,2024-06,5
HCP00066,2024-06,1
HCP00068,2024-06,1
HCP00069,2024-06,1
HCP00070,2024-06,1
HCP00071,2024-06,2
HCP00072,2024-06,1
HCP00075,2024-06,1
HCP00077,2024-06,2
HCP00078,2024-06,2
HCP00080,2024-06,1
HCP00084,2024-06,1
HCP00086,2024-06,1
HCP00087,2024-06,1
HCP00091,2024-06,2
HCP00092,2024-06,2
HCP00093,2024-06,4
HCP00094,2024-06,2
HCP00095,2024-06,1
HCP00096,2024-06,1
HCP00097,2024-06,1
HCP00099,2024-06,1
HCP00101,2024-06,1
HCP00102,2024-06,2
HCP00103,2024-06,1
HCP00104,2024-06,1
HCP00105,2024-06,3
HCP00108,2024-06,1
HCP00109,2024-06,2
HCP00110,2024-06,2
HCP00111,2024-06,1
HCP00114,2024-06,2
HCP00115,2024-06,2
HCP00118,2024-06,4
HCP00119,2024-06,6
HCP00120,2024-06,4
HCP00121,2024-06,2
HCP00127,2024-06,3
HCP00128,2024-06,1
HCP00129,2024-06,1
HCP00134,2024-06,5
HCP00138,2024-06,2
HCP00142,2024-06,2
HCP00143,2024-06,3
HCP00145,2024-06,4
HCP00147,2024-06,2
HCP00148,2024-06,2
HCP00149,2024-06,2
HCP00151,2024-06,1
HCP00152,2024-06,1
HCP00153,2024-06,1
HCP00157,2024-06,3
HCP00158,2024-06,1
HCP00159,2024-06,1
HCP00160,2024-06,1
HCP00161,2024-06,1
HCP00163,2024-06,2
HCP00166,2024-06,1
HCP00168,2024-06,2
HCP00169,2024-06,2
HCP00170,2024-06,2
HCP00171,2024-06,1
HCP00172,2024-06,2
HCP00174,2024-06,1
HCP00176,2024-06,1
HCP00178,2024-06,3
HCP00181,2024-06,1
HCP00182,2024-06,3
HCP00183,2024-06,4
HCP00185,2024-06,3
HCP00186,2024-06,1
HCP00187,2024-06,2
HCP00188,2024-06,1
HCP00189,2024-06,1
HCP00190,2024-06,1
HCP00191,2024-06,1
HCP00193,2024-06,5
HCP00194,2024-06,1
HCP00195,2024-06,2
HCP00196,2024-06,1
HCP00199,2024-06,1
HCP00200,2024-06,1
HCP00201,2024-06,1
HCP00203,2024-06,1
HCP00204,2024-06,2
HCP00205,2024-06,1
HCP00206,2024-06,2
HCP00213,2024-06,1
HCP00216,2024-06,1
HCP00217,2024-06,2
HCP00218,2024-06,1
HCP00220,2024-06,1
HCP00221,2024-06,1
HCP00224,2024-06,1
HCP00225,2024-06,2
HCP00227,2024-06,7
HCP00230,2024-06,1
HCP00232,2024-06,2
HCP00234,2024-06,2
HCP00235,2024-06,1
HCP00237,2024-06,1
HCP00238,2024-06,1
HCP00239,2024-06,1
HCP00240,2024-06,2
HCP00241,2024-06,1
HCP00242,2024-06,5
HCP00243,2024-06,1
HCP00245,2024-06,2
HCP00247,2024-06,5
HCP00250,2024-06,1
HCP00252,2024-06,1
HCP00254,2024-06,3
HCP00255,2024-06,1
HCP00260,2024-06,1
HCP00261,2024-06,2
HCP00264,2024-06,1
HCP00267,2024-06,1
HCP00268,2024-06,2
HCP00269,2024-06,1
HCP00270,2024-06,2
HCP00271,2024-06,2
HCP00272,2024-06,3
HCP00275,2024-06,1
HCP00279,2024-06,1
HCP00283,2024-06,3
HCP00286,2024-06,2
HCP00293,2024-06,1
